ensemble,weight_step,rows,weight_random_forest_sports,weight_logistic_sports,weight_poisson,log_loss,brier_score,accuracy,macro_f1,ece_10_bins,weight_market,weight_random_forest_market,weight_logistic_market
ensemble_sports,0.05,760,0.1,0.1,0.8,0.9708785290517877,0.577343569660069,0.5342105263157895,0.39522575264439147,0.023832583142509054,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.15000000000000002,0.75,0.9699544735467254,0.5767670970253,0.5342105263157895,0.39522575264439147,0.021888111372635636,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.2,0.7000000000000001,0.9692422794266803,0.5763236164969812,0.5328947368421053,0.39351900824314034,0.024042862141307426,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.25,0.65,0.9687372673762127,0.5760131280751125,0.5342105263157895,0.3942844119936188,0.022995686148891657,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.30000000000000004,0.6000000000000001,0.9684360738954017,0.5758356317596939,0.5328947368421053,0.392911259883737,0.019364681325107436,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.35000000000000003,0.55,0.9683365770161407,0.5757911275507255,0.5328947368421053,0.39242262650527554,0.020417639361153317,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.4,0.5,0.968437873954489,0.5758796154482071,0.531578947368421,0.39103854875283445,0.01931618048957375,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.45,0.45,0.9687403116175121,0.5761010954521387,0.5263157894736842,0.3874956778893852,0.014904066828634606,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.5,0.4,0.9692455778558684,0.5764555675625207,0.5276315789473685,0.3907681080094873,0.015090295211026285,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.55,0.35000000000000003,0.9699568707649776,0.5769430317793527,0.5302631578947369,0.39269406392694056,0.01685275356015814,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.6000000000000001,0.30000000000000004,0.9708791782479013,0.5775634881026347,0.5302631578947369,0.39373088685015295,0.02085926200800571,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.65,0.25,0.9720197263923243,0.578316936532367,0.5302631578947369,0.39412457379872756,0.022166035769375134,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.7000000000000001,0.2,0.9733887058394995,0.5792033770685494,0.5289473684210526,0.3971133866816743,0.019492868456412897,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.75,0.15000000000000002,0.9750004907932858,0.5802228097111818,0.5289473684210526,0.40151581076257786,0.0179082260115782,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.8,0.1,0.976875805798849,0.5813752344602643,0.5328947368421053,0.4058032959114685,0.01644081349523106,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.8500000000000001,0.05,0.9790459081214566,0.5826606513157969,0.5328947368421053,0.4076323506775739,0.018828478187962072,0.0,0.0,0.0
ensemble_sports,0.05,760,0.1,0.9,0.0,0.9815616598185622,0.5840790602777798,0.5302631578947369,0.40782547773186684,0.01507409577886531,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.0,0.8500000000000001,0.9717537617740597,0.5777873584748224,0.5328947368421053,0.39374097164958827,0.02823262625702502,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.05,0.8,0.9705165510510362,0.5770208075407387,0.531578947368421,0.39250031536158464,0.028063083591040636,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.1,0.75,0.9694999219929459,0.5763872487131051,0.5328947368421053,0.39399173967180084,0.023717614159321748,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.15000000000000002,0.7000000000000001,0.9686970643881269,0.5758866819919216,0.531578947368421,0.3921467338898532,0.02583591520572886,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.2,0.65,0.9681026663987323,0.5755191073771883,0.531578947368421,0.3918973248801609,0.022917530965407714,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.25,0.6000000000000001,0.9677127549559241,0.575284524868905,0.5302631578947369,0.3905227535614924,0.02380994110755204,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.30000000000000004,0.55,0.9675245949181278,0.5751829344670718,0.5355263157894737,0.3951772873791222,0.02516006528815119,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.35000000000000003,0.5,0.9675366382885655,0.5752143361716888,0.5342105263157895,0.3939309221312182,0.021455225000067663,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.4,0.45,0.9677485207301347,0.5753787299827559,0.531578947368421,0.39178937049999657,0.022085310366077894,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.45,0.4,0.9681611081503392,0.5756761159002731,0.531578947368421,0.39291477899072835,0.016252191014710562,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.5,0.35000000000000003,0.968776602584604,0.5761064939242404,0.531578947368421,0.3933251133727613,0.016023675836301113,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.55,0.30000000000000004,0.9695987257112016,0.5766698640546578,0.5302631578947369,0.3934760448521916,0.015720125430670313,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.6000000000000001,0.25,0.9706330130101303,0.5773662262915253,0.5328947368421053,0.396165949098761,0.017926132089902617,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.65,0.2,0.9718872775728941,0.5781955806348429,0.5302631578947369,0.3955461967017095,0.019692413487342172,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.7000000000000001,0.15000000000000002,0.9733723522881372,0.5791579270846108,0.531578947368421,0.39942200030869585,0.0159245892550036,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.75,0.1,0.975103321793808,0.5802532656408286,0.5342105263157895,0.4061419586321852,0.015722519185769557,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.8,0.05,0.9771016869364647,0.5814815963034966,0.5342105263157895,0.40803360329451993,0.012168282201081671,0.0,0.0,0.0
ensemble_sports,0.05,760,0.15000000000000002,0.8500000000000001,0.0,0.9793994852449268,0.5828429190726147,0.5342105263157895,0.4090181493973044,0.013581557218626701,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.0,0.8,0.9702939086668306,0.5767927785934942,0.531578947368421,0.3926258096661684,0.028279938904297548,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.05,0.75,0.9691825575888557,0.576102133572996,0.531578947368421,0.39250031536158464,0.0237482339258005,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.1,0.7000000000000001,0.9682874667435182,0.5755444806589479,0.5302631578947369,0.391255477151838,0.021739172545547875,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.15000000000000002,0.65,0.9676026639149304,0.5751198198513497,0.531578947368421,0.39250031536158464,0.023818209117823265,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.2,0.6000000000000001,0.9671235605335038,0.5748281511502018,0.5328947368421053,0.39278628465279475,0.022138820862225544,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.25,0.55,0.9668468248819265,0.574669474555504,0.5302631578947369,0.3911310413552566,0.021820767145211736,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.30000000000000004,0.5,0.9667703060875861,0.5746437900672562,0.531578947368421,0.391659849998792,0.024769512368638003,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.35000000000000003,0.45,0.9668930032402266,0.5747510976854586,0.5302631578947369,0.3902766439909297,0.018777160933660816,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.4,0.4,0.9672150789380582,0.5749913974101111,0.531578947368421,0.39217070031964796,0.013945006608387255,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.45,0.35000000000000003,0.9677379215871256,0.5753646892412138,0.5328947368421053,0.3938330458772889,0.012989938587754175,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.5,0.30000000000000004,0.9684642670152948,0.5758709731787665,0.5342105263157895,0.3960000279278902,0.013790195392943431,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.55,0.25,0.9693983990674622,0.5765102492227693,0.531578947368421,0.39423969510037793,0.017152674447018956,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.6000000000000001,0.2,0.9705464637255712,0.5772825173732222,0.5355263157894737,0.3983180428134556,0.01747657203243548,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.65,0.15000000000000002,0.971916957684143,0.5781877776301253,0.5355263157894737,0.40076628352490423,0.017344674931213507,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.7000000000000001,0.1,0.9735215025563225,0.5792260299934785,0.5355263157894737,0.4052736429216625,0.019525471822801867,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.75,0.05,0.9753761187978252,0.5803972744632818,0.5342105263157895,0.40698304085400855,0.014872978897971468,0.0,0.0,0.0
ensemble_sports,0.05,760,0.2,0.8,0.0,0.9775034427430495,0.5817015110395352,0.5342105263157895,0.4086470302868152,0.013298355850503606,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.0,0.75,0.9690031440933718,0.5759117516049725,0.5289473684210526,0.39096598471332983,0.026820722685568694,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.05,0.7000000000000001,0.9680137742950807,0.5752970124980596,0.5289473684210526,0.3903647578303524,0.022061983129625734,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.1,0.65,0.9672370838616174,0.574815265497597,0.531578947368421,0.3930971582181259,0.024504712267600225,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.15000000000000002,0.6000000000000001,0.9666678435654089,0.5744665106035843,0.5328947368421053,0.39374097164958827,0.023180101135389562,0.0,0.0,0.0
ensemble_sports,0.05,760,0.25,0.2,0.55,0.9663021209605278,0.5742507478160217,0.531578947368421,0.39202088090231646,0.020598114135561597,0.0,0.0,0.0
