model,feature,coefficient_home,coefficient_draw,coefficient_away,mean_absolute_coefficient,rank
logistic_sports,home_season_matches_pre,0.026997003321264115,-0.05051355557975442,0.023516552258490062,0.0336757037198362,41
logistic_sports,home_form_goals_for_avg_5,0.04931995282097313,-0.04284105143873196,-0.006478901382240839,0.03287996854731531,42
logistic_sports,away_venue_goals_for_avg_5,-0.042033401995614735,0.04902544141603281,-0.006992039420417966,0.032683627610688507,43
logistic_sports,away_form_shots_on_target_for_avg_5,-0.04858381844190111,0.005608289006463954,0.0429755294354369,0.03238921229460066,44
logistic_sports,home_form_ppg_10,-0.04835358524578862,0.04674669804643687,0.0016068871993528897,0.0322357234971928,45
logistic_sports,home_venue_win_rate_5,-0.045994619671905594,-0.002256099295246595,0.04825071896715277,0.032167145978101656,46
logistic_sports,home_form_goal_difference_avg_10,0.044509543739631556,-0.04714008902929961,0.002630545289667401,0.03142672601953286,47
logistic_sports,season_win_rate_difference,0.04703497078378933,-0.04006553678561684,-0.006969433998172504,0.03135664718919289,48
logistic_sports,away_form_goal_difference_avg_10,0.04574331522732029,-0.02589451205290283,-0.01984880317441687,0.030495543484879994,49
logistic_sports,form_ppg_5_difference,-0.045731974548953454,0.014628321631277912,0.03110365291767564,0.030487983032635668,50
logistic_sports,league_position_advantage,-0.03012349747137788,-0.012473263614423157,0.042596761085800496,0.02839784072386718,51
logistic_sports,missingindicator_away_season_ppg_pre,-0.035743374071007424,0.04171038066312475,-0.005967006592117084,0.027806920442083088,52
logistic_sports,missingindicator_away_season_win_rate_pre,-0.035743374071007424,0.04171038066312475,-0.005967006592117084,0.027806920442083088,53
logistic_sports,missingindicator_away_season_goals_for_avg_pre,-0.035743374071007424,0.04171038066312475,-0.005967006592117084,0.027806920442083088,54
logistic_sports,missingindicator_away_season_goals_against_avg_pre,-0.035743374071007424,0.04171038066312475,-0.005967006592117084,0.027806920442083088,55
logistic_sports,missingindicator_away_season_goal_difference_avg_pre,-0.035743374071007424,0.04171038066312475,-0.005967006592117084,0.027806920442083088,56
logistic_sports,away_form_shots_on_target_against_avg_5,0.03745303221372317,-0.03950380902727792,0.0020507768135548466,0.026335872684851977,57
logistic_sports,form_goal_difference_5_difference,0.03806474802525396,-0.010237274191110689,-0.02782747383414319,0.025376498683502613,58
logistic_sports,away_promoted,0.031080141983556048,0.005589030234058874,-0.03666917221761508,0.02444611481174333,59
logistic_sports,missingindicator_away_segunda_position,-0.031080141983556214,-0.005589030234058723,0.03666917221761503,0.02444611481174332,60
logistic_sports,home_season_goals_for_avg_pre,-0.016259406728725893,0.03543511224558717,-0.019175705516861666,0.02362340816372491,61
logistic_sports,home_form_draw_rate_5,-0.0019807542074028496,-0.0332486121653576,0.035229366372760314,0.023486244248506916,62
logistic_sports,home_venue_goals_against_avg_5,-0.005218692207856424,-0.028995054289556867,0.03421374649741303,0.022809164331608775,63
logistic_sports,home_season_goals_against_avg_pre,-0.023059566706517667,0.03376004774744461,-0.010700481040927006,0.022506698498296427,64
logistic_sports,away_segunda_position,-0.03373079490773015,0.004692460973172844,0.0290383339345573,0.022487196605153432,65
